recording,timelocking_event,timelocking_time,epoch_idx,epoch_type,rejected,evar_FA,evar_n_hits,evar_max_hits,evar_HR,evar_trial_idx,cond_,set_Easy,set_Hard,set_Medium,trial_mean
"cS7_b1_b2_b3_b4_b5_b6","Trial:11 Rep1_3_nScene3_freqdistance6_freq(1796,3540)_AM(3,23)_gap([8.6667,13.6667,22.6667;6.6522,19.8696;15.6923,17.7692,26.6923]).wav",11719.894,35,"trial",1,0,2,3,0.66667,35,1,0,1,0,126.55873
"cS7_b1_b2_b3_b4_b5_b6","Trial:12 Rep3_1_nScene1_freqdistance0_freq(1600)_AM(3)_gap([14,19.6667]).wav",11755.111,36,"trial",0,0,2,2,1,36,1,1,0,0,-496.77225
"cS7_b1_b2_b3_b4_b5_b6","Trial:1 Rep3_2_nScene2_freqdistance6_freq(1270,582)_AM(7,23)_gap([11.4286,16.8571;7.1304,23.8696]).wav",11797.864,37,"trial",0,0,2,2,1,37,1,0,0,1,296.15677
"cS7_b1_b2_b3_b4_b5_b6","Trial:2 Rep4_1_nScene1_freqdistance0_freq(1270)_AM(7)_gap([7.2857,10.7143,26.8571]).wav",11833.064,38,"trial",0,0,3,3,1,38,1,1,0,0,-486.61633
"cS7_b1_b2_b3_b4_b5_b6","Trial:3 Rep4_3_nScene3_freqdistance6_freq(1270,2540)_AM(7,3)_gap([8.8571,11;6.6667,15.6667,22.6667;18.6923,25.9231]).wav",11868.433,39,"trial",0,0,2,2,1,39,1,0,1,0,-11.8282
"cS7_b1_b2_b3_b4_b5_b6","Trial:4 Rep4_2_nScene2_freqdistance6_freq(1270,582)_AM(7,3)_gap([13.4286,21.8571,25.5714;6,8.6667,18]).wav",11903.698,40,"trial",0,0,3,3,1,40,1,0,0,1,-555.79816
"cS7_b1_b2_b3_b4_b5_b6","Trial:5 Rep2_2_nScene2_freqdistance6_freq(1600,3154)_AM(23,7)_gap([8.2174,13.8696,16.3043;10.7143,22.2857]).wav",11938.848,41,"trial",0,0,3,3,1,41,1,0,0,1,-491.0657
"cS7_b1_b2_b3_b4_b5_b6","Trial:6 Rep1_3_nScene3_freqdistance6_freq(1425,2851)_AM(7,3)_gap([15.8571,20.7143,26.4286;8.6667,10.6667,24.3333;6.4615,18.3846]).wav",11974.082,42,"trial",0,0,3,3,1,42,1,0,1,0,25.445677
"cS7_b1_b2_b3_b4_b5_b6","Trial:7 Rep1_1_nScene1_freqdistance0_freq(1425)_AM(7)_gap([8,10.4286,16.5714]).wav",12009.266,43,"trial",0,0,3,3,1,43,1,1,0,0,-906.38593
"cS7_b1_b2_b3_b4_b5_b6","Trial:8 Rep2_3_nScene3_freqdistance6_freq(1600,3154)_AM(23,7)_gap([8.3043,12.5652;15,23.2857,25.2857;10.4615,18,20.6923]).wav",12044.682,44,"trial",0,0,2,2,1,44,1,0,1,0,-598.68066
"cS7_b1_b2_b3_b4_b5_b6","Trial:9 Rep2_1_nScene1_freqdistance0_freq(1600)_AM(23)_gap([16.3043,23.7391]).wav",12080.036,45,"trial",0,0,2,2,1,45,1,1,0,0,-308.68616
"cS7_b1_b2_b3_b4_b5_b6","Trial:10 Rep1_2_nScene2_freqdistance6_freq(1425,663)_AM(7,3)_gap([20.8571,25.2857;10,12.3333,14.6667]).wav",12115.566,46,"trial",0,0,2,2,1,46,1,0,0,1,-675.51324
"cS7_b1_b2_b3_b4_b5_b6","Trial:11 Rep3_3_nScene3_freqdistance6_freq(1270,2540)_AM(7,23)_gap([18.5714,21.1429,26.7143;8.6087,11.087,13.087;6.3333,24]).wav",12150.966,47,"trial",0,0,3,3,1,47,1,0,1,0,335.26859
"cS7_b1_b2_b3_b4_b5_b6","Trial:12 Rep3_1_nScene1_freqdistance0_freq(1270)_AM(7)_gap([14,19.2857,23.2857]).wav",12186.133,48,"trial",0,0,3,3,1,48,1,1,0,0,-685.06073
"cS7_b1_b2_b3_b4_b5_b6","Trial:1 Rep2_1_nScene1_freqdistance0_freq(1600)_AM(13)_gap([13,21.4615]).wav",12227.488,49,"trial",0,0,2,2,1,49,1,1,0,0,-102.86634
"cS7_b1_b2_b3_b4_b5_b6","Trial:2 Rep4_3_nScene3_freqdistance6_freq(2016,993)_AM(23,13)_gap([10,16.3913;18.6923,20.7692,23.3846;12.1429,14.1429]).wav",12262.803,50,"trial",0,0,2,2,1,50,1,0,1,0,-15.218513
"cS7_b1_b2_b3_b4_b5_b6","Trial:3 Rep4_2_nScene2_freqdistance6_freq(2016,3917)_AM(23,13)_gap([18.913,21.0435;8.8462,16.1538,23.8462]).wav",12298.174,51,"trial",0,0,2,2,1,51,1,0,0,1,-150.18385
"cS7_b1_b2_b3_b4_b5_b6","Trial:4 Rep2_2_nScene2_freqdistance6_freq(1600,3154)_AM(13,7)_gap([7.2308,11.4615,21.2308;18.5714,24.1429]).wav",12334.003,52,"trial",0,0,3,3,1,52,1,0,0,1,-347.50186
"cS7_b1_b2_b3_b4_b5_b6","Trial:5 Rep3_1_nScene1_freqdistance0_freq(1600)_AM(23)_gap([7.1304,25.2174]).wav",12369.32,53,"trial",0,0,2,2,1,53,1,1,0,0,-1334.3413
"cS7_b1_b2_b3_b4_b5_b6","Trial:6 Rep1_1_nScene1_freqdistance0_freq(1115)_AM(7)_gap([18.2857,21.1429]).wav",12404.471,54,"trial",0,0,2,2,1,54,1,1,0,0,-1277.1583
"cS7_b1_b2_b3_b4_b5_b6","Trial:7 Rep4_1_nScene1_freqdistance0_freq(2016)_AM(23)_gap([8.7826,15.8696,24.5652]).wav",12442.389,55,"trial",0,0,3,3,1,55,1,1,0,0,-437.10733
"cS7_b1_b2_b3_b4_b5_b6","Trial:8 Rep3_2_nScene2_freqdistance6_freq(1600,766)_AM(23,7)_gap([12.9565,20.5217,24.0435;15.1429,26.2857]).wav",12478.49,56,"trial",0,0,3,3,1,56,1,0,0,1,-236.10066
"cS7_b1_b2_b3_b4_b5_b6","Trial:9 Rep1_2_nScene2_freqdistance6_freq(1115,2263)_AM(7,3)_gap([6.7143,12.7143,18;22.3333,26]).wav",12513.638,57,"trial",0,0,3,3,1,57,1,0,0,1,-388.45596
"cS7_b1_b2_b3_b4_b5_b6","Trial:10 Rep2_3_nScene3_freqdistance6_freq(1600,3154)_AM(13,7)_gap([13.1538,15.2308;6.8571,25.8571;11.087,17.4348,22.5217]).wav",12549.538,58,"trial",1,2,1,2,0.5,58,1,0,1,0,-81.387924
"cS7_b1_b2_b3_b4_b5_b6","Trial:11 Rep1_3_nScene3_freqdistance6_freq(1115,2263)_AM(7,3)_gap([9.1429,11.4286,22.7143;6.3333,13.6667;16.7391,20.5217,25.3043]).wav",12585.176,59,"trial",1,0,2,3,0.66667,59,1,0,1,0,-308.87665
"cS7_b1_b2_b3_b4_b5_b6","Trial:12 Rep3_3_nScene3_freqdistance6_freq(1600,766)_AM(23,7)_gap([9.2174,13.2174,19.9565;6.4286,26.1429;15.3333,22.6667]).wav",12620.34,60,"trial",0,0,3,3,1,60,1,0,1,0,-594.01483
"cS7_b1_b2_b3_b4_b5_b6","Trial:1 Rep2_3_nScene3_freqdistance6_freq(1115,497)_AM(7,23)_gap([10.1429,14.8571,21.8571;17.2609,26.6522;6.4615,12.8462,24]).wav",12667.244,61,"trial",0,0,3,3,1,61,1,0,1,0,19.020187
"cS7_b1_b2_b3_b4_b5_b6","Trial:2 Rep3_3_nScene3_freqdistance6_freq(1796,872)_AM(13,23)_gap([11.4615,16.7692;6.4783,21.4783,26.2174;8.5714,13.8571]).wav",12702.394,62,"trial",0,0,2,2,1,62,1,0,1,0,-84.255272
"cS7_b1_b2_b3_b4_b5_b6","Trial:3 Rep4_3_nScene3_freqdistance6_freq(1600,3154)_AM(7,13)_gap([13.2857,15.8571,23.8571;8.1538,18.2308;10.5217,21.3478,26.9565]).wav",12737.544,63,"trial",0,0,3,3,1,63,1,0,1,0,-160.40875
"cS7_b1_b2_b3_b4_b5_b6","Trial:4 Rep2_2_nScene2_freqdistance6_freq(1115,497)_AM(7,23)_gap([10.4286,22.8571;8,26.7391]).wav",12773.045,64,"trial",0,0,2,2,1,64,1,0,0,1,-207.23891
"cS7_b1_b2_b3_b4_b5_b6","Trial:5 Rep3_1_nScene1_freqdistance0_freq(1796)_AM(13)_gap([13.3077,16.9231,19.0769]).wav",12808.845,65,"trial",0,0,3,3,1,65,1,1,0,0,-157.88737
"cS7_b1_b2_b3_b4_b5_b6","Trial:6 Rep1_2_nScene2_freqdistance6_freq(1796,872)_AM(3,7)_gap([9.6667,18.6667,21.6667;11.7143,27]).wav",12843.962,66,"trial",0,0,3,3,1,66,1,0,0,1,-655.41254
"cS7_b1_b2_b3_b4_b5_b6","Trial:7 Rep1_3_nScene3_freqdistance6_freq(1796,872)_AM(3,7)_gap([14,20.6667;6.4286,9,12;16.9231,27]).wav",12879.114,67,"trial",1,0,1,2,0.5,67,1,0,1,0,559.44354
"cS7_b1_b2_b3_b4_b5_b6","Trial:8 Rep4_2_nScene2_freqdistance6_freq(1600,766)_AM(7,13)_gap([8.2857,14.2857,17.2857;12.0769,19.8462,24.9231]).wav",12914.528,68,"trial",0,0,3,3,1,68,1,0,0,1,-282.75385
"cS7_b1_b2_b3_b4_b5_b6","Trial:9 Rep4_1_nScene1_freqdistance0_freq(1600)_AM(7)_gap([9.2857,19.1429]).wav",12949.896,69,"trial",0,0,2,2,1,69,1,1,0,0,-230.10243
"cS7_b1_b2_b3_b4_b5_b6","Trial:10 Rep2_1_nScene1_freqdistance0_freq(1115)_AM(7)_gap([7.8571,10.2857,21.1429]).wav",12985.248,70,"trial",0,0,3,3,1,70,1,1,0,0,32.431591
"cS7_b1_b2_b3_b4_b5_b6","Trial:11 Rep1_1_nScene1_freqdistance0_freq(1796)_AM(3)_gap([8.6667,16.3333,19.6667]).wav",13020.847,71,"trial",0,0,3,3,1,71,1,1,0,0,-773.11359
"cS7_b1_b2_b3_b4_b5_b6","Trial:12 Rep3_2_nScene2_freqdistance6_freq(1796,3540)_AM(13,23)_gap([15.1538,25.8462;6.8696,12.5217,23.1304]).wav",13056.664,72,"trial",0,0,2,2,1,72,1,0,0,1,-711.58008
"cS8_b1_b2_b3_b4_b5_b6","Trial:1 Rep1_2_nScene2_freqdistance6_freq(1270,2540)_AM(7,23)_gap([19.2857,21.7143,25.4286;7.6087,13.913]).wav",2726.18,1,"trial",0,1,3,3,1,1,1,0,0,1,477.23517
"cS8_b1_b2_b3_b4_b5_b6","Trial:2 Rep4_2_nScene2_freqdistance6_freq(1270,2540)_AM(7,23)_gap([9.5714,13;20.1739,24.3913]).wav",2761.71,2,"trial",0,1,2,2,1,2,1,0,0,1,628.49426
"cS8_b1_b2_b3_b4_b5_b6","Trial:3 Rep2_2_nScene2_freqdistance6_freq(1270,582)_AM(7,23)_gap([9.8571,16.1429,22.2857;6.1304,12.6957,26.3478]).wav",2798.186,3,"trial",0,0,3,3,1,3,1,0,0,1,769.17688
"cS8_b1_b2_b3_b4_b5_b6","Trial:4 Rep1_3_nScene3_freqdistance6_freq(1270,2540)_AM(7,23)_gap([6.2857,8.8571,23;16.5217,25.913;11.3333,13.6667,20]).wav",2833.319,4,"trial",1,0,1,3,0.33333,4,1,0,1,0,-252.44037
"cS8_b1_b2_b3_b4_b5_b6","Trial:5 Rep4_3_nScene3_freqdistance6_freq(1270,2540)_AM(7,23)_gap([16.5714,19.4286,26.8571;14.2609,24.6522;8,10.6667]).wav",2868.988,5,"trial",0,1,3,3,1,5,1,0,1,0,841.11145
"cS8_b1_b2_b3_b4_b5_b6","Trial:6 Rep3_3_nScene3_freqdistance6_freq(1425,2851)_AM(3,23)_gap([6,10.6667,21.6667;15.6087,19.3913,23.7391;8.6154,12.6923,25.7692]).wav",2904.52,6,"trial",0,0,3,3,1,6,1,0,1,0,-276.28198
"cS8_b1_b2_b3_b4_b5_b6","Trial:7 Rep3_2_nScene2_freqdistance6_freq(1425,2851)_AM(3,23)_gap([6,9,14.6667;12.1304,23.8261]).wav",2940.67,7,"trial",0,0,3,3,1,7,1,0,0,1,187.91914
"cS8_b1_b2_b3_b4_b5_b6","Trial:8 Rep1_1_nScene1_freqdistance0_freq(1270)_AM(7)_gap([13.1429,22.8571]).wav",2976.253,8,"trial",0,0,2,2,1,8,1,1,0,0,235.70354
"cS8_b1_b2_b3_b4_b5_b6","Trial:9 Rep3_1_nScene1_freqdistance0_freq(1425)_AM(3)_gap([19.6667,22.6667]).wav",3012.054,9,"trial",0,0,2,2,1,9,1,1,0,0,-182.49599
"cS8_b1_b2_b3_b4_b5_b6","Trial:10 Rep4_1_nScene1_freqdistance0_freq(1270)_AM(7)_gap([6.5714,18.1429]).wav",3047.512,10,"trial",0,1,2,2,1,10,1,1,0,0,-753.23163
"cS8_b1_b2_b3_b4_b5_b6","Trial:11 Rep2_1_nScene1_freqdistance0_freq(1270)_AM(7)_gap([8.1429,21.8571]).wav",3083.568,11,"trial",0,0,2,2,1,11,1,1,0,0,-724.32959
"cS8_b1_b2_b3_b4_b5_b6","Trial:12 Rep2_3_nScene3_freqdistance6_freq(1270,582)_AM(7,23)_gap([11.4286,21.4286;17.3478,19.3913,25.2174;6,8,14.3333]).wav",3118.875,12,"trial",0,1,2,2,1,12,1,0,1,0,-690.64734
"cS8_b1_b2_b3_b4_b5_b6","Trial:1 Rep2_3_nScene3_freqdistance6_freq(1796,872)_AM(13,23)_gap([11.3077,13.3846,18;6.3913,25;15.8571,20.1429,22.4286]).wav",3158.644,13,"trial",0,0,3,3,1,13,1,0,1,0,497.78094
"cS8_b1_b2_b3_b4_b5_b6","Trial:2 Rep3_3_nScene3_freqdistance6_freq(1600,3154)_AM(23,3)_gap([21.1304,23.4348;13,19;7.8571,17,26.5714]).wav",3194.178,14,"trial",0,0,2,2,1,14,1,0,1,0,183.78113
"cS8_b1_b2_b3_b4_b5_b6","Trial:3 Rep1_1_nScene1_freqdistance0_freq(1425)_AM(23)_gap([8.3913,10.6087]).wav",3229.778,15,"trial",0,0,2,2,1,15,1,1,0,0,-528.88666
"cS8_b1_b2_b3_b4_b5_b6","Trial:4 Rep2_2_nScene2_freqdistance6_freq(1796,872)_AM(13,23)_gap([7.9231,11.4615,16;18.7391,23.5217,26.3478]).wav",3265.428,16,"trial",0,0,3,3,1,16,1,0,0,1,475.00311
"cS8_b1_b2_b3_b4_b5_b6","Trial:5 Rep4_3_nScene3_freqdistance6_freq(1115,2263)_AM(3,13)_gap([9.3333,15,23.3333;17.3846,20.0769;12,26.8571]).wav",3300.779,17,"trial",0,0,3,3,1,17,1,0,1,0,-438.62061
"cS8_b1_b2_b3_b4_b5_b6","Trial:6 Rep2_1_nScene1_freqdistance0_freq(1796)_AM(13)_gap([8.0769,17.4615,20.1538]).wav",3336.296,18,"trial",0,0,3,3,1,18,1,1,0,0,231.03551
"cS8_b1_b2_b3_b4_b5_b6","Trial:7 Rep4_2_nScene2_freqdistance6_freq(1115,2263)_AM(3,13)_gap([17,24;7,20.0769]).wav",3372.146,19,"trial",0,0,2,2,1,19,1,0,0,1,-422.93454
"cS8_b1_b2_b3_b4_b5_b6","Trial:8 Rep1_2_nScene2_freqdistance6_freq(1425,663)_AM(23,7)_gap([13.6087,22.3478;7,16.7143]).wav",3408.13,20,"trial",0,0,2,2,1,20,1,0,0,1,-484.99625
"cS8_b1_b2_b3_b4_b5_b6","Trial:9 Rep3_1_nScene1_freqdistance0_freq(1600)_AM(23)_gap([15.3478,23.2174,25.8261]).wav",3443.93,21,"trial",1,0,2,3,0.66667,21,1,1,0,0,-261.40866
"cS8_b1_b2_b3_b4_b5_b6","Trial:10 Rep1_3_nScene3_freqdistance6_freq(1425,2851)_AM(23,7)_gap([7.1304,18.1304;12.1429,14.1429,21.1429;23.3333,26.6667]).wav",3479.68,22,"trial",0,0,2,2,1,22,1,0,1,0,-705.92206
"cS8_b1_b2_b3_b4_b5_b6","Trial:11 Rep4_1_nScene1_freqdistance0_freq(1115)_AM(3)_gap([10.6667,18.6667,26.6667]).wav",3515.267,23,"trial",0,0,3,3,1,23,1,1,0,0,-471.49432
"cS8_b1_b2_b3_b4_b5_b6","Trial:12 Rep3_2_nScene2_freqdistance6_freq(1600,766)_AM(23,3)_gap([16.8261,19.3043;8.6667,12.3333,25.3333]).wav",3551.481,24,"trial",0,0,2,2,1,24,1,0,0,1,893.37366
"cS8_b1_b2_b3_b4_b5_b6","Trial:1 Rep4_2_nScene2_freqdistance6_freq(2016,993)_AM(3,13)_gap([18,20.3333,22.6667;6,10.6154]).wav",3591.916,25,"trial",1,0,2,3,0.66667,25,1,0,0,1,-426.79077
"cS8_b1_b2_b3_b4_b5_b6","Trial:2 Rep2_3_nScene3_freqdistance6_freq(1115,2263)_AM(7,13)_gap([7.7143,24.4286,27;13.2308,20.0769;11,17]).wav",3627.654,26,"trial",1,0,2,3,0.66667,26,1,0,1,0,213.99236
"cS8_b1_b2_b3_b4_b5_b6","Trial:3 Rep1_1_nScene1_freqdistance0_freq(1600)_AM(7)_gap([23.4286,26.4286]).wav",3662.885,27,"trial",0,0,2,2,1,27,1,1,0,0,-917.00238
"cS8_b1_b2_b3_b4_b5_b6","Trial:4 Rep2_1_nScene1_freqdistance0_freq(1115)_AM(7)_gap([7,22.4286]).wav",3698.634,28,"trial",0,0,2,2,1,28,1,1,0,0,-217.75217
"cS8_b1_b2_b3_b4_b5_b6","Trial:5 Rep1_2_nScene2_freqdistance6_freq(1600,766)_AM(7,3)_gap([7.7143,11.5714;14.6667,20.6667,26.6667]).wav",3735.322,29,"trial",1,1,1,2,0.5,29,1,0,0,1,1370.0027
"cS8_b1_b2_b3_b4_b5_b6","Trial:6 Rep2_2_nScene2_freqdistance6_freq(1115,2263)_AM(7,13)_gap([9.5714,19.5714;11.6154,14.6154,22.6923]).wav",3771.254,30,"trial",0,0,2,2,1,30,1,0,0,1,213.99084
"cS8_b1_b2_b3_b4_b5_b6","Trial:7 Rep3_3_nScene3_freqdistance6_freq(1425,2851)_AM(13,3)_gap([9,18.6154,21.2308;12,14;6.6957,25.8696]).wav",3806.518,31,"trial",1,1,2,3,0.66667,31,1,0,1,0,-367.17398
"cS8_b1_b2_b3_b4_b5_b6","Trial:8 Rep4_3_nScene3_freqdistance6_freq(2016,993)_AM(3,13)_gap([9,20.6667;11.3077,22.7692;13.8571,16.2857,26.4286]).wav",3843.002,32,"trial",1,0,1,2,0.5,32,1,0,1,0,95.50843
"cS8_b1_b2_b3_b4_b5_b6","Trial:9 Rep1_3_nScene3_freqdistance6_freq(1600,766)_AM(7,3)_gap([9.2857,14.7143,18;6.3333,26.6667;11.6087,20.0435,24.6522]).wav",3878.602,33,"trial",0,0,3,3,1,33,1,0,1,0,60.985294
"cS8_b1_b2_b3_b4_b5_b6","Trial:10 Rep3_2_nScene2_freqdistance6_freq(1425,663)_AM(13,3)_gap([7.3077,13.7692;11,21.3333]).wav",3914.069,34,"trial",0,0,2,2,1,34,1,0,0,1,-290.66248
"cS8_b1_b2_b3_b4_b5_b6","Trial:11 Rep3_1_nScene1_freqdistance0_freq(1425)_AM(13)_gap([9.1538,14.1538,19.6923]).wav",3949.219,35,"trial",0,0,3,3,1,35,1,1,0,0,307.35098
"cS8_b1_b2_b3_b4_b5_b6","Trial:12 Rep4_1_nScene1_freqdistance0_freq(2016)_AM(3)_gap([10.3333,18.6667,21.3333]).wav",3989.107,36,"trial",1,1,1,3,0.33333,36,1,1,0,0,227.38751
"cS8_b1_b2_b3_b4_b5_b6","Trial:1 Rep2_3_nScene3_freqdistance6_freq(1796,3540)_AM(13,3)_gap([6.0769,8.8462,13.7692;11,18.6667,26.6667;21.4286,23.7143]).wav",4028.843,37,"trial",1,2,1,3,0.33333,37,1,0,1,0,821.19958
"cS8_b1_b2_b3_b4_b5_b6","Trial:2 Rep1_3_nScene3_freqdistance6_freq(1425,2851)_AM(13,3)_gap([6.8462,19.0769,23.5385;10.3333,21.3333;13.4783,15.6087,26]).wav",4065.108,38,"trial",0,0,3,3,1,38,1,0,1,0,716.8327
"cS8_b1_b2_b3_b4_b5_b6","Trial:3 Rep4_2_nScene2_freqdistance6_freq(1600,766)_AM(23,3)_gap([11.087,15.4348,25.3043;13.3333,17.6667]).wav",4100.642,39,"trial",0,0,3,3,1,39,1,0,0,1,-960.7597
"cS8_b1_b2_b3_b4_b5_b6","Trial:4 Rep2_2_nScene2_freqdistance6_freq(1796,3540)_AM(13,3)_gap([14.3846,27;7.3333,9.3333,18]).wav",4137.176,40,"trial",0,0,2,2,1,40,1,0,0,1,36.980484
"cS8_b1_b2_b3_b4_b5_b6","Trial:5 Rep3_2_nScene2_freqdistance6_freq(1600,766)_AM(7,3)_gap([22.7143,25.1429;7.6667,11,16.3333]).wav",4175.576,41,"trial",0,0,2,2,1,41,1,0,0,1,185.44533
"cS8_b1_b2_b3_b4_b5_b6","Trial:6 Rep1_2_nScene2_freqdistance6_freq(1425,2851)_AM(13,3)_gap([7.5385,9.6923;16,22,26]).wav",4211.359,42,"trial",0,1,2,2,1,42,1,0,0,1,-74.491158
"cS8_b1_b2_b3_b4_b5_b6","Trial:7 Rep3_1_nScene1_freqdistance0_freq(1600)_AM(7)_gap([11.8571,16.5714]).wav",4246.66,43,"trial",0,0,2,2,1,43,1,1,0,0,-336.23016
"cS8_b1_b2_b3_b4_b5_b6","Trial:8 Rep2_1_nScene1_freqdistance0_freq(1796)_AM(13)_gap([11.5385,25.6154]).wav",4282.66,44,"trial",0,0,2,2,1,44,1,1,0,0,-978.40381
"cS8_b1_b2_b3_b4_b5_b6","Trial:9 Rep4_1_nScene1_freqdistance0_freq(1600)_AM(23)_gap([8.1304,14.9565,25.9565]).wav",4318.03,45,"trial",0,0,3,3,1,45,1,1,0,0,62.498917
"cS8_b1_b2_b3_b4_b5_b6","Trial:10 Rep3_3_nScene3_freqdistance6_freq(1600,3154)_AM(7,3)_gap([22.7143,24.7143,26.8571;14,19.3333;6.8462,11.9231,16.8462]).wav",4353.86,46,"trial",1,0,0,3,0,46,1,0,1,0,948.86328
"cS8_b1_b2_b3_b4_b5_b6","Trial:11 Rep1_1_nScene1_freqdistance0_freq(1425)_AM(13)_gap([6.5385,23.6154]).wav",4389.161,47,"trial",0,0,2,2,1,47,1,1,0,0,692.9549
"cS8_b1_b2_b3_b4_b5_b6","Trial:12 Rep4_3_nScene3_freqdistance6_freq(1600,766)_AM(23,3)_gap([7.087,11.5652,22.0435;17.6667,20;14.8571,24.1429,26.4286]).wav",4424.444,48,"trial",0,0,3,3,1,48,1,0,1,0,991.19836
"cS8_b1_b2_b3_b4_b5_b6","Trial:1 Rep3_2_nScene2_freqdistance6_freq(1270,582)_AM(13,23)_gap([7.9231,25.9231;16.4783,22.2174]).wav",4464.782,49,"trial",0,0,2,2,1,49,1,0,0,1,-351.05234
"cS8_b1_b2_b3_b4_b5_b6","Trial:2 Rep1_1_nScene1_freqdistance0_freq(1270)_AM(3)_gap([15.6667,23]).wav",4500.515,50,"trial",0,0,2,2,1,50,1,1,0,0,617.21716
"cS8_b1_b2_b3_b4_b5_b6","Trial:3 Rep1_3_nScene3_freqdistance6_freq(1270,582)_AM(3,7)_gap([9,23.3333;19.1429,21.2857;6.5385,12,25.5385]).wav",4537.45,51,"trial",1,0,1,2,0.5,51,1,0,1,0,-54.274857
"cS8_b1_b2_b3_b4_b5_b6","Trial:4 Rep4_3_nScene3_freqdistance6_freq(1796,3540)_AM(7,13)_gap([13.2857,16.4286,21.5714;18.5385,26;7.087,9.7391,23.7391]).wav",4573.232,52,"trial",1,0,2,3,0.66667,52,1,0,1,0,697.4317
"cS8_b1_b2_b3_b4_b5_b6","Trial:5 Rep1_2_nScene2_freqdistance6_freq(1270,2540)_AM(3,7)_gap([13,19.6667,22;16.5714,25.8571]).wav",4608.668,53,"trial",1,0,2,3,0.66667,53,1,0,0,1,-228.62617
"cS8_b1_b2_b3_b4_b5_b6","Trial:6 Rep4_2_nScene2_freqdistance6_freq(1796,872)_AM(7,13)_gap([6.2857,9.5714,15.5714;21,23.7692]).wav",4644.616,54,"trial",0,0,3,3,1,54,1,0,0,1,323.52643
"cS8_b1_b2_b3_b4_b5_b6","Trial:7 Rep3_1_nScene1_freqdistance0_freq(1270)_AM(13)_gap([9.1538,21.8462,24.7692]).wav",4680.466,55,"trial",0,0,3,3,1,55,1,1,0,0,-197.29828
"cS8_b1_b2_b3_b4_b5_b6","Trial:8 Rep2_3_nScene3_freqdistance6_freq(1425,2851)_AM(3,7)_gap([16.3333,18.6667,21.3333;7,12.5714,26.4286;10.5385,23.7692]).wav",4715.733,56,"trial",1,0,2,3,0.66667,56,1,0,1,0,-516.20947
"cS8_b1_b2_b3_b4_b5_b6","Trial:9 Rep4_1_nScene1_freqdistance0_freq(1796)_AM(7)_gap([16.5714,19.5714,24.1429]).wav",4751.6,57,"trial",1,0,2,3,0.66667,57,1,1,0,0,243.68933
"cS8_b1_b2_b3_b4_b5_b6","Trial:10 Rep2_1_nScene1_freqdistance0_freq(1425)_AM(3)_gap([6.6667,9.3333,18]).wav",4789.484,58,"trial",0,0,3,3,1,58,1,1,0,0,50.525692
"cS8_b1_b2_b3_b4_b5_b6","Trial:11 Rep3_3_nScene3_freqdistance6_freq(1270,582)_AM(13,23)_gap([14.4615,26.5385;12.087,20.3043;7.6667,17]).wav",4824.668,59,"trial",0,0,2,2,1,59,1,0,1,0,399.81882
"cS8_b1_b2_b3_b4_b5_b6","Trial:12 Rep2_2_nScene2_freqdistance6_freq(1425,2851)_AM(3,7)_gap([15.3333,23.6667,26.6667;6.7143,9.1429,21.2857]).wav",4860.151,60,"trial",1,0,2,3,0.66667,60,1,0,0,1,-723.65814
"cS8_b1_b2_b3_b4_b5_b6","Trial:1 Rep3_2_nScene2_freqdistance6_freq(2016,3917)_AM(23,13)_gap([22.1304,26.5652;6.9231,9.9231]).wav",4899.504,61,"trial",0,0,2,2,1,61,1,0,0,1,816.86462
"cS8_b1_b2_b3_b4_b5_b6","Trial:2 Rep2_2_nScene2_freqdistance6_freq(2016,993)_AM(13,23)_gap([13.0769,19.9231;6.5652,10.5217]).wav",4934.869,62,"trial",0,0,2,2,1,62,1,0,0,1,-434.76221
"cS8_b1_b2_b3_b4_b5_b6","Trial:3 Rep4_1_nScene1_freqdistance0_freq(2016)_AM(3)_gap([17,23]).wav",4970.036,63,"trial",0,0,2,2,1,63,1,1,0,0,23.894985
"cS8_b1_b2_b3_b4_b5_b6","Trial:4 Rep3_3_nScene3_freqdistance6_freq(2016,3917)_AM(23,13)_gap([9.6087,23.6522,25.8261;6.1538,13.0769,18.6923;15.1429,21.2857]).wav",5005.203,64,"trial",1,1,1,3,0.33333,64,1,0,1,0,1065.2659
"cS8_b1_b2_b3_b4_b5_b6","Trial:5 Rep1_3_nScene3_freqdistance6_freq(1270,582)_AM(13,3)_gap([10.7692,13.3846;7,20.3333;18.0435,24.2609,26.8261]).wav",5040.67,65,"trial",0,0,2,2,1,65,1,0,1,0,456.12964
"cS8_b1_b2_b3_b4_b5_b6","Trial:6 Rep2_3_nScene3_freqdistance6_freq(2016,3917)_AM(13,23)_gap([9.1538,14.6923;16.6957,19.0435;7,12.6667,22.3333]).wav",5075.804,66,"trial",0,0,2,2,1,66,1,0,1,0,1030.834
"cS8_b1_b2_b3_b4_b5_b6","Trial:7 Rep4_3_nScene3_freqdistance6_freq(2016,3917)_AM(3,23)_gap([6.6667,21;9.6522,12.1304,18.9565;16.5385,23]).wav",5111.221,67,"trial",1,0,1,2,0.5,67,1,0,1,0,-60.154915
"cS8_b1_b2_b3_b4_b5_b6","Trial:8 Rep1_2_nScene2_freqdistance6_freq(1270,582)_AM(13,3)_gap([10.1538,13.5385,23.6923;21.3333,26.6667]).wav",5147.354,68,"trial",0,0,3,3,1,68,1,0,0,1,NaN
